,0,1
54636,0028624076,"(103.01, 186.69, 186.69, 130.64, 71.68)"
54637,1618930303,"(245.31, 238.43, 238.43, 165.7, 71.68)"
54638,0781813441,"(35.55, 36.7, 36.7, 75.49, 71.68)"
54639,0970347324,"(146.91, 115.21, 115.21, 164.08, 71.68)"
54640,0941188663,"(41.5, 175.18, 175.18, 89.88, 71.68)"
54641,0316067520,"(219.66, 58.27, 58.27, 160.31, 71.68)"
54642,1565233948,"(54.22, 156.98, 156.98, 136.86, 71.68)"
54643,083560568X,"(251.44, 106.01, 106.01, 200.24, 71.68)"
54644,0895943123,"(181.74, 178.6, 178.6, 150.23, 75.68)"
54645,075249774X,"(33.3, 70.75, 70.75, 92.29, 75.68)"
54646,1623365090,"(249.66, 252.21, 252.21, 212.45, 75.68)"
54647,0864426410,"(22.52, 125.1, 125.1, 104.01, 75.68)"
54648,0531236056,"(72.03, 77.44, 77.44, 110.65, 75.68)"
54649,0692407995,"(217.24, 163.28, 163.28, 151.37, 79.68)"
54650,1516840852,"(152.61, 99.42, 99.42, 136.93, 83.68)"
54651,1780992750,"(251.2, 252.17, 252.17, 177.14, 83.68)"
54652,1600854680,"(171.69, 173.51, 173.51, 142.3, 87.68)"
54653,1590188381,"(57.51, 56.87, 56.87, 99.07, 87.68)"
54654,013707980X,"(247.71, 134.3, 134.3, 178.66, 87.68)"
54655,0735544433,"(185.93, 60.72, 60.72, 83.54, 87.68)"
54656,0789457415,"(225.6, 58.81, 58.81, 184.42, 87.68)"
54657,9622095011,"(168.72, 76.58, 76.58, 110.51, 91.68)"
54658,0441017010,"(189.84, 52.7, 52.7, 96.19, 91.68)"
54659,158297702X,"(142.68, 24.88, 24.88, 112.6, 91.68)"
54660,156392322X,"(189.94, 244.93, 244.93, 201.39, 91.68)"
54661,1422227405,"(231.95, 240.0, 240.0, 161.47, 91.68)"
54662,047043628X,"(10.13, 188.74, 188.74, 113.4, 95.68)"
54663,0760300534,"(250.29, 134.91, 134.91, 164.36, 95.68)"
54664,0520279980,"(239.81, 75.28, 75.28, 153.93, 95.68)"
54665,0307279073,"(156.64, 38.15, 38.15, 180.53, 95.68)"
54666,1612611591,"(165.65, 106.66, 106.66, 148.87, 95.68)"
54667,0292739192,"(231.51, 55.55, 55.55, 124.3, 95.68)"
54668,0711704228,"(5.68, 5.12, 5.12, 145.75, 99.68)"
54669,8480194332,"(111.4, 86.02, 86.02, 176.43, 99.68)"
54670,1493008528,"(4.13, 187.67, 187.67, 140.08, 99.68)"
54671,1455708925,"(7.63, 60.95, 60.95, 109.32, 99.68)"
54672,1607748304,"(209.97, 58.53, 58.53, 188.49, 107.68)"
54673,0743410203,"(192.73, 35.22, 35.22, 126.78, 107.68)"
54674,1402091346,"(4.92, 183.29, 183.29, 140.74, 107.68)"
54675,0843104287,"(247.54, 50.19, 50.19, 184.51, 127.68)"
54676,0387942696,"(252.52, 1.92, 1.92, 214.38, 135.36)"
54677,0762751355,"(225.5, 134.31, 134.31, 127.47, 151.36)"
54678,1250060176,"(3.0, 3.0, 3.0, 26.5, 0.14)"
54679,0897293983,"(254.25, 254.25, 254.25, 246.38, 0.14)"
54680,1581128096,"(247.76, 247.76, 247.76, 232.26, 0.14)"
54681,1421539691,"(1.07, 1.07, 1.07, 42.21, 0.14)"
54682,390582955X,"(254.25, 254.24, 254.24, 225.75, 0.14)"
54683,1118128494,"(254.39, 254.39, 254.39, 232.0, 0.81)"
54684,071486949X,"(254.47, 254.42, 254.42, 198.59, 1.62)"
54685,0674057740,"(213.47, 216.39, 216.39, 198.78, 1.62)"
54686,0810933764,"(223.73, 13.84, 13.84, 107.67, 135.61)"
54687,1589233085,"(246.6, 116.96, 116.96, 142.14, 67.93)"
54688,1503240401,"(134.25, 67.27, 67.27, 82.01, 67.93)"
54689,0981994644,"(252.74, 251.72, 251.72, 208.96, 67.93)"
54690,0688149006,"(245.05, 234.15, 234.15, 182.89, 67.93)"
54691,0544173767,"(9.49, 122.16, 122.16, 103.9, 67.93)"
54692,0130368954,"(87.24, 66.27, 66.27, 128.0, 67.93)"
54693,0373864272,"(190.59, 124.72, 124.72, 148.01, 67.93)"
54694,1603427104,"(248.87, 191.25, 191.25, 164.94, 67.93)"
54695,0692557016,"(241.77, 178.49, 178.49, 148.67, 71.93)"
54696,1439836876,"(103.02, 2.56, 2.56, 78.84, 71.93)"
54697,0810957310,"(35.32, 23.3, 23.3, 72.36, 71.93)"
54698,0060542349,"(251.42, 250.34, 250.34, 202.87, 71.93)"
54699,1111834601,"(223.11, 108.27, 108.27, 188.84, 71.93)"
54700,0954502582,"(252.28, 166.8, 166.8, 152.62, 71.93)"
54701,0071390960,"(32.86, 50.57, 50.57, 130.5, 71.93)"
54702,1615305289,"(174.93, 153.58, 153.58, 118.95, 75.93)"
54703,0199325030,"(182.02, 98.56, 98.56, 89.33, 75.93)"
54704,884700831X,"(12.87, 161.52, 161.52, 83.85, 79.93)"
54705,1512159220,"(98.17, 228.47, 228.47, 148.96, 79.93)"
54706,1572246340,"(252.41, 252.84, 252.84, 213.49, 79.93)"
54707,1440588783,"(250.23, 248.73, 248.73, 210.93, 79.93)"
54708,1481091522,"(42.63, 15.54, 15.54, 126.55, 79.93)"
54709,1500803898,"(252.29, 251.53, 251.53, 204.7, 83.93)"
54710,1438074018,"(251.16, 249.58, 249.58, 200.93, 91.93)"
54711,1416533028,"(187.65, 24.39, 24.39, 126.66, 91.93)"
54712,0763779296,"(101.84, 73.3, 73.3, 116.31, 91.93)"
54713,0841608784,"(36.12, 52.48, 52.48, 108.4, 95.93)"
54714,1600141315,"(11.88, 9.21, 9.21, 85.76, 95.93)"
54715,0316377325,"(100.96, 94.04, 94.04, 94.26, 95.93)"
54716,0312602979,"(168.66, 23.11, 23.11, 79.16, 99.93)"
54717,1515162559,"(238.52, 131.56, 131.56, 136.83, 99.93)"
54718,1118932226,"(8.52, 175.51, 175.51, 138.39, 99.93)"
54719,158110555X,"(221.86, 55.31, 55.31, 168.61, 99.93)"
54720,145163157X,"(6.37, 28.46, 28.46, 88.0, 103.93)"
54721,0718158598,"(253.33, 253.39, 253.39, 183.52, 103.93)"
54722,1631210750,"(3.98, 204.88, 204.88, 135.29, 107.93)"
54723,1583335013,"(244.18, 245.31, 245.31, 203.39, 107.93)"
54724,382973851X,"(51.2, 171.18, 171.18, 138.83, 107.93)"
54725,1770461167,"(20.82, 198.51, 198.51, 136.63, 107.93)"
54726,1890838055,"(233.61, 230.9, 230.9, 153.99, 111.93)"
54727,1572736704,"(233.5, 91.19, 91.19, 182.91, 115.93)"
54728,111844132X,"(10.72, 32.41, 32.41, 127.48, 115.93)"
54729,1118791983,"(8.91, 31.6, 31.6, 135.28, 119.93)"
54730,3540856846,"(226.87, 37.55, 37.55, 132.63, 123.93)"
54731,1118414403,"(10.64, 207.71, 207.71, 176.81, 123.93)"
54732,1562390775,"(215.09, 24.35, 24.35, 99.65, 127.93)"
54733,3866532415,"(143.96, 158.69, 158.69, 154.91, 127.93)"
54734,1616555718,"(132.43, 211.34, 211.34, 142.43, 64.09)"
54735,0078678145,"(30.24, 47.23, 47.23, 83.06, 64.09)"
54736,151697249X,"(126.69, 34.91, 34.91, 102.67, 64.09)"
54737,0060936770,"(229.2, 233.54, 233.54, 152.25, 68.09)"
54738,0375868801,"(180.44, 114.68, 114.68, 124.3, 68.09)"
54739,0764160974,"(235.5, 177.26, 177.26, 143.81, 68.09)"
54740,1514799839,"(245.94, 176.23, 176.23, 219.93, 68.09)"
54741,1426778635,"(136.32, 37.3, 37.3, 127.3, 68.09)"
54742,0761513167,"(91.77, 3.2, 3.2, 74.58, 72.09)"
54743,0756644399,"(23.78, 19.44, 19.44, 118.51, 72.09)"
54744,089879756X,"(94.81, 131.51, 131.51, 127.55, 72.09)"
54745,0198717385,"(5.14, 166.29, 166.29, 99.91, 76.09)"
54746,0307956822,"(40.69, 117.1, 117.1, 86.69, 76.09)"
54747,1454703288,"(0.45, 0.63, 0.63, 29.96, 76.09)"
54748,1413311032,"(231.1, 231.97, 231.97, 206.46, 76.09)"
54749,193497613X,"(33.87, 165.17, 165.17, 80.48, 80.09)"
54750,B0026REN94,"(26.06, 20.19, 20.19, 101.07, 80.09)"
54751,089997290X,"(17.77, 182.79, 182.79, 116.16, 80.09)"
54752,0060742518,"(245.51, 126.2, 126.2, 186.27, 80.09)"
54753,1250066158,"(125.06, 31.17, 31.17, 99.01, 80.09)"
54754,1118837878,"(230.27, 206.76, 206.76, 136.98, 84.09)"
54755,0825673186,"(235.41, 68.34, 68.34, 128.92, 84.09)"
54756,1455518999,"(148.53, 43.79, 43.79, 107.41, 84.09)"
54757,0073381454,"(4.2, 143.64, 143.64, 137.77, 84.09)"
54758,1631140760,"(219.99, 192.72, 192.72, 141.47, 88.09)"
54759,019959533X,"(199.1, 75.5, 75.5, 100.06, 88.09)"
54760,B000EUMM3O,"(1.51, 1.19, 1.19, 102.9, 92.09)"
54761,0316376353,"(15.26, 11.55, 11.55, 78.7, 92.09)"
54762,0800759168,"(235.75, 39.37, 39.37, 118.84, 92.09)"
54763,1476792992,"(21.77, 36.32, 36.32, 94.46, 92.09)"
54764,1107601312,"(145.36, 129.96, 129.96, 164.13, 92.09)"
54765,1895455774,"(210.75, 85.86, 85.86, 137.64, 96.09)"
54766,0687021677,"(248.45, 249.17, 249.17, 174.32, 96.09)"
54767,0826116140,"(5.32, 11.81, 11.81, 77.19, 100.09)"
54768,1840233834,"(70.52, 186.32, 186.32, 133.98, 100.09)"
54769,0061339202,"(53.03, 227.81, 227.81, 169.41, 104.09)"
54770,1455560812,"(244.63, 157.66, 157.66, 142.15, 124.09)"
54771,089141875X,"(212.29, 37.24, 37.24, 74.08, 124.09)"
54772,1610729617,"(9.66, 6.74, 6.74, 133.68, 128.18)"
54773,1492149551,"(2.68, 2.92, 2.92, 65.95, 128.18)"
54774,007140841X,"(242.4, 39.36, 39.36, 120.99, 128.18)"
54775,1563823012,"(177.92, 11.16, 11.16, 130.13, 136.18)"
54776,160060126X,"(90.08, 69.21, 69.21, 118.32, 32.17)"
54777,0316296198,"(234.24, 193.12, 193.12, 207.72, 32.17)"
54778,0823024652,"(46.11, 71.5, 71.5, 126.67, 32.17)"
54779,0792283090,"(230.18, 243.81, 243.81, 177.53, 32.17)"
54780,1508581223,"(28.8, 19.46, 19.46, 109.76, 32.17)"
54781,0062431668,"(54.5, 49.44, 49.44, 135.88, 32.17)"
54782,1305389905,"(253.11, 252.89, 252.89, 219.41, 32.17)"
54783,069621007X,"(232.78, 239.09, 239.09, 170.62, 34.17)"
54784,0425263053,"(24.44, 14.4, 14.4, 117.07, 34.17)"
54785,0865622442,"(30.16, 19.67, 19.67, 108.96, 34.17)"
54786,0060611790,"(200.35, 161.23, 161.23, 166.3, 34.17)"
54787,1581345151,"(32.47, 65.73, 65.73, 50.56, 34.17)"
54788,0801989736,"(17.78, 25.02, 25.02, 100.01, 34.17)"
54789,0750674806,"(42.75, 96.87, 96.87, 99.63, 36.17)"
54790,0814329748,"(82.93, 13.67, 13.67, 106.1, 36.17)"
54791,144245704X,"(108.1, 78.01, 78.01, 121.38, 36.17)"
54792,1478754826,"(8.65, 3.08, 3.08, 82.28, 36.17)"
54793,0898705975,"(21.2, 66.02, 66.02, 81.33, 36.17)"
54794,0739340158,"(253.62, 253.61, 253.61, 163.97, 36.17)"
54795,0399514961,"(18.13, 42.79, 42.79, 111.51, 36.17)"
54796,0830838090,"(248.22, 245.64, 245.64, 235.23, 38.17)"
54797,073861033X,"(248.92, 248.86, 248.86, 188.14, 38.17)"
54798,0521868777,"(117.34, 49.09, 49.09, 119.93, 38.17)"
54799,0857092642,"(89.55, 78.65, 78.65, 82.22, 38.17)"
54800,1935654713,"(11.31, 3.41, 3.41, 77.23, 38.17)"
54801,0762710322,"(108.91, 65.43, 65.43, 94.27, 38.17)"
54802,1416905448,"(33.77, 27.23, 27.23, 83.1, 38.17)"
54803,1849059012,"(253.58, 253.24, 253.24, 242.84, 38.17)"
54804,0879309210,"(251.51, 250.78, 250.78, 161.94, 38.17)"
54805,1500355259,"(109.99, 98.02, 98.02, 101.73, 38.17)"
54806,0446561975,"(250.11, 249.66, 249.66, 189.9, 38.17)"
54807,0983938059,"(250.7, 251.87, 251.87, 174.72, 38.17)"
54808,0061698776,"(253.02, 251.55, 251.55, 226.09, 40.17)"
54809,1569700567,"(40.41, 39.04, 39.04, 127.63, 40.17)"
54810,B00GON9OFY,"(253.65, 253.72, 253.72, 212.51, 40.17)"
54811,0918438039,"(139.56, 210.14, 210.14, 98.47, 40.17)"
54812,0933143400,"(83.61, 108.78, 108.78, 102.3, 40.17)"
54813,B0043XX5NE,"(50.75, 37.79, 37.79, 65.34, 40.17)"
54814,1941813038,"(229.61, 224.84, 224.84, 132.48, 40.17)"
54815,1784720372,"(168.74, 173.07, 173.07, 161.47, 40.17)"
54816,1477825533,"(15.16, 12.63, 12.63, 55.95, 40.17)"
54817,0843180161,"(50.16, 51.95, 51.95, 109.83, 40.17)"
54818,0345535812,"(36.9, 43.19, 43.19, 82.59, 40.17)"
54819,0781806429,"(23.6, 14.28, 14.28, 98.63, 40.17)"
54820,1632151731,"(26.71, 68.54, 68.54, 101.72, 42.17)"
54821,1841726354,"(232.38, 237.27, 237.27, 177.27, 42.17)"
54822,0307021688,"(248.91, 247.03, 247.03, 180.01, 42.17)"
54823,1609830539,"(37.85, 96.41, 96.41, 125.41, 42.17)"
54824,0133515001,"(2.14, 2.38, 2.38, 35.32, 42.17)"
54825,0786928832,"(6.5, 10.92, 10.92, 39.64, 42.17)"
54826,151157500X,"(248.96, 245.63, 245.63, 181.31, 42.17)"
54827,1627871144,"(69.75, 26.65, 26.65, 69.42, 44.17)"
54828,1893858529,"(234.96, 236.57, 236.57, 138.76, 44.17)"
54829,1118329570,"(6.65, 9.67, 9.67, 127.24, 44.17)"
54830,B00085OI7S,"(67.6, 15.12, 15.12, 99.71, 46.17)"
54831,0801492408,"(205.39, 166.14, 166.14, 182.95, 46.17)"
54832,1741797985,"(125.49, 202.61, 202.61, 123.09, 46.17)"
54833,0226308820,"(27.97, 49.4, 49.4, 55.54, 46.17)"
54834,1589484401,"(49.43, 49.21, 49.21, 91.65, 48.17)"
54835,1419651390,"(108.82, 51.49, 51.49, 83.13, 48.17)"
54836,1598568876,"(35.8, 20.06, 20.06, 109.45, 48.17)"
54837,0471292753,"(189.55, 178.53, 178.53, 145.15, 48.17)"
54838,1429678860,"(182.92, 125.61, 125.61, 132.15, 48.17)"
54839,1613748728,"(253.76, 253.68, 253.68, 221.84, 50.17)"
54840,0811714861,"(165.91, 128.87, 128.87, 119.0, 50.17)"
54841,1484200985,"(7.47, 7.04, 7.04, 39.11, 50.17)"
54842,1440243492,"(238.82, 164.14, 164.14, 163.22, 50.17)"
54843,0306477491,"(54.4, 46.04, 46.04, 104.56, 50.17)"
54844,1570914923,"(122.58, 121.01, 121.01, 148.44, 50.17)"
54845,1612194761,"(237.95, 248.53, 248.53, 173.28, 50.17)"
54846,1587450100,"(246.31, 161.93, 161.93, 135.88, 50.17)"
54847,0142501417,"(161.64, 230.73, 230.73, 136.37, 50.17)"
54848,006208545X,"(250.17, 195.85, 195.85, 172.11, 50.17)"
54849,1495414701,"(66.65, 79.66, 79.66, 95.83, 50.17)"
54850,0842332340,"(3.34, 2.7, 2.7, 23.94, 50.17)"
54851,3867871752,"(130.16, 89.27, 89.27, 131.27, 52.17)"
54852,B000H2N5IA,"(67.07, 159.69, 159.69, 81.3, 52.17)"
54853,1577319443,"(213.37, 243.47, 243.47, 186.2, 52.17)"
54854,1939090008,"(250.88, 250.76, 250.76, 211.36, 52.17)"
54855,0761547614,"(245.87, 243.75, 243.75, 171.12, 52.17)"
54856,1107620260,"(98.59, 31.33, 31.33, 83.94, 52.17)"
54857,0393324141,"(55.07, 19.68, 19.68, 129.09, 52.17)"
54858,0802132189,"(249.18, 211.01, 211.01, 151.38, 52.17)"
54859,1596680245,"(252.77, 250.88, 250.88, 202.74, 52.17)"
54860,0849763371,"(137.35, 88.81, 88.81, 110.46, 52.17)"
54861,0515124907,"(250.82, 244.71, 244.71, 177.46, 54.17)"
54862,1595828842,"(111.73, 95.03, 95.03, 109.77, 54.17)"
54863,1623436214,"(135.82, 84.09, 84.09, 153.36, 54.17)"
54864,0674992040,"(97.64, 127.37, 127.37, 163.08, 54.17)"
54865,141657316X,"(233.95, 233.78, 233.78, 151.22, 54.17)"
54866,0785829598,"(132.5, 235.69, 235.69, 146.09, 56.17)"
54867,006091646X,"(143.96, 139.57, 139.57, 135.3, 56.17)"
54868,034553302X,"(4.94, 6.52, 6.52, 50.07, 56.17)"
54869,B000857XW0,"(119.51, 40.65, 40.65, 120.39, 56.17)"
54870,1449465560,"(169.93, 223.33, 223.33, 147.97, 56.17)"
54871,1476703191,"(243.87, 243.72, 243.72, 187.95, 56.17)"
54872,147870490X,"(144.62, 62.46, 62.46, 88.01, 56.17)"
54873,0764213512,"(124.82, 46.94, 46.94, 85.75, 56.17)"
54874,0520258622,"(8.03, 6.9, 6.9, 48.24, 56.17)"
54875,0778314391,"(170.29, 154.8, 154.8, 153.71, 56.17)"
54876,1903141680,"(92.36, 43.04, 43.04, 91.4, 56.17)"
54877,0231163622,"(104.33, 199.93, 199.93, 149.84, 58.17)"
54878,1420135449,"(185.7, 216.78, 216.78, 147.87, 58.17)"
54879,0965674576,"(251.56, 252.08, 252.08, 221.43, 58.17)"
54880,088486104X,"(40.42, 86.57, 86.57, 80.59, 58.17)"
54881,1455584924,"(17.07, 12.76, 12.76, 130.19, 58.17)"
54882,1616770023,"(178.66, 211.87, 211.87, 160.15, 58.17)"
54883,1449366171,"(252.91, 253.13, 253.13, 179.2, 58.17)"
54884,1563923238,"(228.5, 166.86, 166.86, 163.04, 58.17)"
54885,1565235487,"(70.85, 13.41, 13.41, 97.04, 60.17)"
54886,1517544181,"(21.63, 24.31, 24.31, 92.16, 60.17)"
54887,0827603975,"(26.58, 151.78, 151.78, 73.96, 60.17)"
54888,B014LLV0CK,"(61.7, 177.48, 177.48, 89.71, 60.17)"
54889,0471669830,"(21.85, 122.94, 122.94, 132.19, 60.17)"
54890,1617654183,"(214.41, 223.12, 223.12, 160.94, 62.17)"
54891,0060741872,"(244.25, 246.55, 246.55, 135.67, 62.17)"
54892,0692515755,"(62.04, 52.52, 52.52, 137.84, 62.17)"
54893,0806993871,"(6.33, 4.2, 4.2, 71.12, 62.17)"
54894,147231011X,"(209.72, 213.48, 213.48, 133.8, 64.34)"
54895,1855325519,"(250.17, 248.59, 248.59, 172.37, 64.34)"
54896,0760706875,"(249.16, 251.06, 251.06, 212.53, 64.34)"
54897,0983263388,"(253.61, 253.43, 253.43, 220.48, 64.34)"
54898,1438826036,"(230.19, 238.15, 238.15, 165.93, 64.34)"
54899,0939460777,"(227.26, 234.36, 234.36, 181.56, 64.34)"
54900,1576857220,"(250.81, 251.05, 251.05, 144.72, 64.34)"
54901,0826105548,"(249.21, 196.88, 196.88, 160.98, 64.34)"
54902,0887283063,"(7.29, 117.34, 117.34, 92.25, 64.34)"
54903,0817011714,"(98.4, 106.62, 106.62, 93.58, 64.34)"
54904,0821380729,"(7.79, 34.11, 34.11, 82.24, 64.34)"
54905,3656749418,"(250.17, 140.41, 140.41, 229.48, 64.34)"
54906,031236198X,"(244.04, 251.41, 251.41, 203.79, 68.34)"
54907,0758232217,"(146.09, 33.14, 33.14, 84.63, 68.34)"
54908,1937102025,"(249.32, 247.12, 247.12, 135.1, 68.34)"
54909,1610463536,"(200.14, 65.13, 65.13, 155.3, 68.34)"
54910,0966621123,"(250.39, 250.24, 250.24, 195.17, 68.34)"
54911,1556439032,"(232.89, 76.82, 76.82, 151.85, 72.34)"
54912,1611599512,"(245.84, 247.83, 247.83, 158.69, 72.34)"
54913,1250074487,"(67.44, 8.84, 8.84, 105.28, 72.34)"
54914,1603584870,"(82.99, 64.87, 64.87, 118.06, 72.34)"
54915,1843791188,"(115.69, 241.35, 241.35, 172.84, 72.34)"
54916,0898869935,"(88.88, 92.11, 92.11, 113.46, 72.34)"
54917,1450497918,"(25.31, 61.15, 61.15, 81.63, 72.34)"
54918,0307336840,"(249.98, 248.54, 248.54, 151.1, 72.34)"
54919,0071799567,"(89.01, 96.28, 96.28, 94.56, 72.34)"
54920,1580012590,"(10.12, 122.24, 122.24, 114.97, 72.34)"
54921,3319147641,"(253.74, 131.09, 131.09, 214.67, 72.34)"
54922,0451476549,"(93.67, 192.1, 192.1, 119.65, 72.34)"
54923,0515154539,"(10.68, 26.0, 26.0, 83.52, 72.34)"
54924,1593762747,"(45.33, 31.57, 31.57, 111.75, 72.34)"
54925,0714866342,"(155.04, 58.11, 58.11, 193.63, 76.34)"
54926,B0107LUSTO,"(117.05, 34.97, 34.97, 110.9, 76.34)"
54927,0131891839,"(35.7, 24.1, 24.1, 99.86, 76.34)"
54928,1593934300,"(190.79, 32.35, 32.35, 118.1, 76.34)"
54929,0199738432,"(102.41, 20.89, 20.89, 69.63, 76.34)"
54930,0321723287,"(81.47, 216.65, 216.65, 141.09, 76.34)"
54931,1594480931,"(252.58, 252.38, 252.38, 196.6, 80.34)"
54932,1614274231,"(206.83, 60.7, 60.7, 125.52, 80.34)"
54933,0452287340,"(251.56, 54.44, 54.44, 196.06, 80.34)"
54934,0838959229,"(6.96, 141.72, 141.72, 100.39, 80.34)"
54935,0768020603,"(50.52, 54.11, 54.11, 151.68, 80.34)"
54936,0471678066,"(250.8, 251.77, 251.77, 180.94, 80.34)"
54937,1613250819,"(27.0, 43.48, 43.48, 117.89, 84.34)"
54938,0804126143,"(49.32, 46.97, 46.97, 108.13, 84.34)"
54939,0805088318,"(241.81, 162.95, 162.95, 209.89, 84.34)"
54940,0801450829,"(39.55, 178.3, 178.3, 135.79, 84.34)"
54941,0898795494,"(132.93, 54.59, 54.59, 76.84, 88.34)"
54942,0764143212,"(190.04, 41.18, 41.18, 124.34, 88.34)"
54943,0886852358,"(246.81, 246.37, 246.37, 165.26, 88.34)"
54944,1579542697,"(251.71, 250.84, 250.84, 186.04, 88.34)"
54945,145224149X,"(205.45, 63.09, 63.09, 110.71, 88.34)"
54946,0816697337,"(239.08, 34.7, 34.7, 129.73, 88.34)"
54947,1616264179,"(26.25, 159.79, 159.79, 149.96, 88.34)"
54948,030727926X,"(7.3, 7.49, 7.49, 45.47, 92.34)"
54949,0967967031,"(46.84, 39.14, 39.14, 59.99, 96.34)"
54950,1502430568,"(243.16, 243.43, 243.43, 131.76, 96.34)"
54951,0160589967,"(171.31, 38.08, 38.08, 90.64, 100.34)"
54952,0814414036,"(253.23, 252.7, 252.7, 184.37, 100.34)"
54953,1609710142,"(8.21, 6.79, 6.79, 137.79, 104.34)"
54954,0899420672,"(197.27, 32.12, 32.12, 149.52, 112.34)"
54955,0241203570,"(72.52, 27.84, 27.84, 124.33, 116.34)"
54956,3642097170,"(3.83, 197.56, 197.56, 144.15, 116.34)"
54957,1118968409,"(10.33, 27.49, 27.49, 124.7, 116.34)"
54958,962634041X,"(243.37, 248.71, 248.71, 189.17, 116.34)"
54959,0802135587,"(12.88, 5.82, 5.82, 62.38, 120.34)"
54960,148486493X,"(16.7, 107.09, 107.09, 178.63, 120.34)"
54961,0262516934,"(227.14, 53.84, 53.84, 104.3, 120.34)"
54962,1478235284,"(251.73, 47.75, 47.75, 164.61, 124.34)"
54963,0439025885,"(225.58, 22.08, 22.08, 157.39, 136.68)"
54964,1852493119,"(249.7, 5.62, 5.62, 163.48, 136.68)"
54965,0143121944,"(242.72, 47.22, 47.22, 177.23, 128.93)"
54966,0545847303,"(252.83, 252.81, 252.81, 170.87, 64.59)"
54967,0847843793,"(218.27, 166.52, 166.52, 151.39, 64.59)"
54968,0838816479,"(216.5, 151.82, 151.82, 183.79, 64.59)"
54969,0634048619,"(5.48, 5.6, 5.6, 51.48, 64.59)"
54970,0940159732,"(242.25, 219.22, 219.22, 187.35, 64.59)"
54971,0323069916,"(102.74, 129.28, 129.28, 113.8, 64.59)"
54972,0878912746,"(251.37, 251.77, 251.77, 166.99, 64.59)"
54973,0817625186,"(41.69, 180.33, 180.33, 114.95, 68.59)"
54974,0824779207,"(41.86, 180.55, 180.55, 114.95, 68.59)"
54975,1589851625,"(112.7, 228.13, 228.13, 145.45, 68.59)"
54976,0692461884,"(226.59, 240.94, 240.94, 144.4, 68.59)"
54977,0801473748,"(251.84, 248.32, 248.32, 126.89, 68.59)"
54978,0130891371,"(42.35, 181.3, 181.3, 114.95, 68.59)"
54979,0865424853,"(41.6, 180.26, 180.26, 114.95, 68.59)"
54980,0895776944,"(244.24, 242.57, 242.57, 160.68, 68.59)"
54981,0802872042,"(191.9, 40.7, 40.7, 107.79, 68.59)"
54982,0987422480,"(177.55, 48.94, 48.94, 84.08, 68.59)"
54983,142218711X,"(250.41, 246.66, 246.66, 146.94, 72.59)"
54984,1622419537,"(52.57, 44.15, 44.15, 108.24, 72.59)"
54985,1604131616,"(249.04, 250.51, 250.51, 206.82, 72.59)"
54986,031640702X,"(39.65, 17.13, 17.13, 92.25, 72.59)"
54987,0123850576,"(250.3, 251.43, 251.43, 125.91, 72.59)"
54988,1502531542,"(250.8, 250.94, 250.94, 205.62, 72.59)"
54989,0874208696,"(182.63, 68.75, 68.75, 88.98, 72.59)"
54990,1591264499,"(122.27, 83.17, 83.17, 177.0, 76.59)"
54991,1517571243,"(162.4, 166.48, 166.48, 160.33, 76.59)"
54992,0520212924,"(37.3, 181.25, 181.25, 78.26, 76.59)"
54993,063109900X,"(245.06, 203.64, 203.64, 211.96, 76.59)"
54994,0899429505,"(58.64, 10.92, 10.92, 109.8, 76.59)"
54995,3274020192,"(53.87, 142.14, 142.14, 102.98, 76.59)"
54996,019957202X,"(247.48, 247.08, 247.08, 184.99, 80.59)"
54997,0901689815,"(230.59, 118.91, 118.91, 143.07, 80.59)"
54998,073520019X,"(213.76, 111.93, 111.93, 178.2, 80.59)"
54999,0345464656,"(99.44, 230.59, 230.59, 139.09, 84.59)"
55000,0062374117,"(231.73, 152.14, 152.14, 126.85, 84.59)"
55001,1598695363,"(249.61, 251.1, 251.1, 204.86, 88.59)"
55002,1422012549,"(238.97, 244.83, 244.83, 158.16, 92.59)"
55003,0849381630,"(55.79, 5.8, 5.8, 72.7, 92.59)"
55004,0133507645,"(62.97, 58.29, 58.29, 113.33, 96.59)"
55005,0823010279,"(31.72, 40.84, 40.84, 97.89, 96.59)"
55006,0312587546,"(34.89, 58.81, 58.81, 106.98, 96.59)"
55007,1492600873,"(174.16, 57.94, 57.94, 102.85, 100.59)"
55008,039917088X,"(235.66, 57.17, 57.17, 141.34, 104.59)"
55009,0894903810,"(234.43, 37.77, 37.77, 109.65, 104.59)"
55010,0744016363,"(180.05, 48.14, 48.14, 161.26, 104.59)"
55011,0672333201,"(251.65, 252.47, 252.47, 170.37, 108.59)"
55012,0142181382,"(249.25, 245.96, 245.96, 132.28, 112.59)"
55013,1416985050,"(216.42, 51.9, 51.9, 111.32, 124.59)"
55014,0811847314,"(252.39, 18.04, 18.04, 187.38, 129.18)"
55015,1848729995,"(251.36, 6.31, 6.31, 197.19, 137.18)"
55016,0761177817,"(251.35, 8.57, 8.57, 189.3, 137.43)"
55017,1435100506,"(17.46, 16.89, 16.89, 78.37, 16.21)"
55018,0195307143,"(21.87, 7.45, 7.45, 87.66, 16.21)"
55019,0061990523,"(17.8, 13.24, 13.24, 68.76, 16.21)"
55020,3840064953,"(149.09, 169.95, 169.95, 163.32, 17.21)"
55021,0393343154,"(64.22, 57.33, 57.33, 118.15, 17.21)"
55022,158648558X,"(4.38, 4.52, 4.52, 30.25, 17.21)"
